geneID	Gho_TRT_Liver_male_1
ENSMUSG00000087294	0
ENSMUSG00000087295	1
ENSMUSG00000087296	0
ENSMUSG00000087297	1
ENSMUSG00000087298	58
ENSMUSG00000087299	1
ENSMUSG00000087300	2
ENSMUSG00000087301	0
ENSMUSG00000087302	0
ENSMUSG00000087303	0
ENSMUSG00000087304	0
ENSMUSG00000087305	4
ENSMUSG00000087306	0
ENSMUSG00000087307	0
ENSMUSG00000087308	0
ENSMUSG00000087309	0
ENSMUSG00000087312	0
ENSMUSG00000087314	2
ENSMUSG00000087316	0
ENSMUSG00000087317	0
ENSMUSG00000087318	0
ENSMUSG00000087319	0
ENSMUSG00000087321	1
ENSMUSG00000087322	0
ENSMUSG00000087323	0
ENSMUSG00000087324	0
ENSMUSG00000087325	0
ENSMUSG00000087326	2
ENSMUSG00000087327	8
ENSMUSG00000087328	0
ENSMUSG00000087329	1
ENSMUSG00000087330	0
ENSMUSG00000087331	7
ENSMUSG00000087332	0
ENSMUSG00000087333	0
ENSMUSG00000087334	18
ENSMUSG00000087335	0
ENSMUSG00000087336	8
ENSMUSG00000087337	0
ENSMUSG00000087338	2
ENSMUSG00000087339	21
ENSMUSG00000087340	0
ENSMUSG00000087341	6
ENSMUSG00000087342	19
ENSMUSG00000087343	0
ENSMUSG00000087344	1
ENSMUSG00000087345	0
ENSMUSG00000087346	0
ENSMUSG00000087347	3
ENSMUSG00000087348	0
ENSMUSG00000087349	0
ENSMUSG00000087350	0
ENSMUSG00000087351	1
ENSMUSG00000087352	1
ENSMUSG00000087353	0
ENSMUSG00000087354	0
ENSMUSG00000087355	0
ENSMUSG00000087356	0
ENSMUSG00000087357	0
ENSMUSG00000087358	0
ENSMUSG00000087360	0
ENSMUSG00000087361	10
ENSMUSG00000087362	2
ENSMUSG00000087363	0
ENSMUSG00000087364	0
ENSMUSG00000087365	5
ENSMUSG00000087366	4
ENSMUSG00000087367	8
ENSMUSG00000087368	58
ENSMUSG00000087369	0
ENSMUSG00000087370	595
ENSMUSG00000087371	0
ENSMUSG00000087373	0
ENSMUSG00000087374	0
ENSMUSG00000087376	0
ENSMUSG00000087377	1
ENSMUSG00000087378	0
ENSMUSG00000087379	0
ENSMUSG00000087380	101
ENSMUSG00000087381	13
ENSMUSG00000087382	137
ENSMUSG00000087383	0
ENSMUSG00000087384	0
ENSMUSG00000087385	113
ENSMUSG00000087386	0
ENSMUSG00000087387	1
ENSMUSG00000087388	0
ENSMUSG00000087389	0
ENSMUSG00000087390	5
ENSMUSG00000087393	0
ENSMUSG00000087394	0
ENSMUSG00000087395	1
ENSMUSG00000087396	19
ENSMUSG00000087397	2
ENSMUSG00000087398	0
ENSMUSG00000087399	0
ENSMUSG00000087400	7
ENSMUSG00000087401	0
ENSMUSG00000087402	0
ENSMUSG00000087403	5
ENSMUSG00000087404	4
ENSMUSG00000087405	0
ENSMUSG00000087406	0
ENSMUSG00000087407	0
ENSMUSG00000087408	0
ENSMUSG00000087409	0
ENSMUSG00000087410	0
ENSMUSG00000087411	3
ENSMUSG00000087412	559
ENSMUSG00000087413	16
ENSMUSG00000087415	0
ENSMUSG00000087416	0
ENSMUSG00000087417	0
ENSMUSG00000087418	0
ENSMUSG00000087422	0
ENSMUSG00000087424	37
ENSMUSG00000087425	0
ENSMUSG00000087428	0
ENSMUSG00000087429	0
ENSMUSG00000087430	0
ENSMUSG00000087431	0
ENSMUSG00000087432	5
ENSMUSG00000087433	0
ENSMUSG00000087434	1
ENSMUSG00000087435	0
ENSMUSG00000087436	30
ENSMUSG00000087437	0
ENSMUSG00000087439	6
ENSMUSG00000087440	1
ENSMUSG00000087441	0
ENSMUSG00000087442	0
ENSMUSG00000087443	4
ENSMUSG00000087444	0
ENSMUSG00000087445	2
ENSMUSG00000087449	7
ENSMUSG00000087450	0
ENSMUSG00000087451	0
ENSMUSG00000087452	0
ENSMUSG00000087454	0
ENSMUSG00000087455	1
ENSMUSG00000087456	0
ENSMUSG00000087457	0
ENSMUSG00000087458	0
ENSMUSG00000087459	0
ENSMUSG00000087460	0
ENSMUSG00000087461	0
ENSMUSG00000087462	0
ENSMUSG00000087464	0
ENSMUSG00000087465	0
ENSMUSG00000087466	8
ENSMUSG00000087467	0
ENSMUSG00000087468	0
ENSMUSG00000087469	0
ENSMUSG00000087470	0
ENSMUSG00000087473	0
ENSMUSG00000087474	0
ENSMUSG00000087475	3
ENSMUSG00000087476	3
ENSMUSG00000087477	0
ENSMUSG00000087478	3
ENSMUSG00000087479	0
ENSMUSG00000087480	4
ENSMUSG00000087481	3
ENSMUSG00000087482	0
ENSMUSG00000087484	9
ENSMUSG00000087485	0
ENSMUSG00000087486	0
ENSMUSG00000087487	0
ENSMUSG00000087489	0
ENSMUSG00000087491	0
ENSMUSG00000087492	0
ENSMUSG00000087495	0
ENSMUSG00000087496	0
ENSMUSG00000087497	17
ENSMUSG00000087498	1
ENSMUSG00000087500	0
ENSMUSG00000087501	0
ENSMUSG00000087502	14
ENSMUSG00000087503	4
ENSMUSG00000087504	0
ENSMUSG00000087505	0
ENSMUSG00000087507	0
ENSMUSG00000087508	0
ENSMUSG00000087510	0
ENSMUSG00000087512	0
ENSMUSG00000087513	0
ENSMUSG00000087514	3
ENSMUSG00000087515	1
ENSMUSG00000087516	0
ENSMUSG00000087517	0
ENSMUSG00000087518	3
ENSMUSG00000087519	2
ENSMUSG00000087520	0
ENSMUSG00000087521	0
ENSMUSG00000087522	0
ENSMUSG00000087523	0
ENSMUSG00000087524	0
ENSMUSG00000087525	0
ENSMUSG00000087526	2
ENSMUSG00000087527	0
ENSMUSG00000087528	0
ENSMUSG00000087530	0
ENSMUSG00000087531	0
ENSMUSG00000087532	8
ENSMUSG00000087534	0
ENSMUSG00000087535	5
ENSMUSG00000087536	0
ENSMUSG00000087537	0
ENSMUSG00000087538	0
ENSMUSG00000087539	0
ENSMUSG00000087540	0
ENSMUSG00000087541	10
ENSMUSG00000087542	0
ENSMUSG00000087543	8
ENSMUSG00000087544	0
ENSMUSG00000087545	0
ENSMUSG00000087547	0
ENSMUSG00000087549	6
ENSMUSG00000087550	0
ENSMUSG00000087552	1
ENSMUSG00000087553	0
ENSMUSG00000087554	0
ENSMUSG00000087555	0
ENSMUSG00000087556	0
ENSMUSG00000087557	10
ENSMUSG00000087559	0
ENSMUSG00000087560	0
ENSMUSG00000087561	0
ENSMUSG00000087563	0
ENSMUSG00000087564	0
ENSMUSG00000087565	0
ENSMUSG00000087568	0
ENSMUSG00000087569	6
ENSMUSG00000087570	0
ENSMUSG00000087571	0
ENSMUSG00000087574	13
ENSMUSG00000087575	0
ENSMUSG00000087577	0
ENSMUSG00000087578	11
ENSMUSG00000087579	1482
ENSMUSG00000087581	0
ENSMUSG00000087582	0
ENSMUSG00000087584	0
ENSMUSG00000087585	0
ENSMUSG00000087586	0
ENSMUSG00000087587	0
ENSMUSG00000087588	0
ENSMUSG00000087589	0
ENSMUSG00000087590	93
ENSMUSG00000087591	0
ENSMUSG00000087592	0
ENSMUSG00000087593	11
ENSMUSG00000087594	42
ENSMUSG00000087595	6
ENSMUSG00000087596	0
ENSMUSG00000087597	0
ENSMUSG00000087598	89
ENSMUSG00000087600	4
ENSMUSG00000087601	0
ENSMUSG00000087602	0
ENSMUSG00000087603	0
ENSMUSG00000087604	0
ENSMUSG00000087605	2
ENSMUSG00000087606	46
ENSMUSG00000087607	0
ENSMUSG00000087608	0
ENSMUSG00000087609	0
ENSMUSG00000087610	0
ENSMUSG00000087611	0
ENSMUSG00000087612	5
ENSMUSG00000087613	0
ENSMUSG00000087614	0
ENSMUSG00000087615	0
ENSMUSG00000087616	0
ENSMUSG00000087617	0
ENSMUSG00000087618	0
ENSMUSG00000087620	0
ENSMUSG00000087621	29
ENSMUSG00000087622	0
ENSMUSG00000087623	0
ENSMUSG00000087624	0
ENSMUSG00000087625	0
ENSMUSG00000087626	0
ENSMUSG00000087627	0
ENSMUSG00000087628	0
ENSMUSG00000087629	0
ENSMUSG00000087630	0
ENSMUSG00000087632	26
ENSMUSG00000087633	0
ENSMUSG00000087635	44
ENSMUSG00000087636	0
ENSMUSG00000087637	0
ENSMUSG00000087638	8
ENSMUSG00000087639	2
ENSMUSG00000087640	2
ENSMUSG00000087641	2
ENSMUSG00000087642	0
ENSMUSG00000087643	0
ENSMUSG00000087644	5
ENSMUSG00000087646	0
ENSMUSG00000087647	0
ENSMUSG00000087648	0
ENSMUSG00000087649	0
ENSMUSG00000087651	0
ENSMUSG00000087652	1
ENSMUSG00000087653	0
ENSMUSG00000087654	0
ENSMUSG00000087656	0
ENSMUSG00000087657	0
ENSMUSG00000087658	1
ENSMUSG00000087659	0
ENSMUSG00000087660	1
ENSMUSG00000087662	0
ENSMUSG00000087663	0
ENSMUSG00000087666	0
ENSMUSG00000087667	0
ENSMUSG00000087668	0
ENSMUSG00000087669	0
ENSMUSG00000087670	0
ENSMUSG00000087672	0
ENSMUSG00000087674	0
ENSMUSG00000087675	0
ENSMUSG00000087677	0
ENSMUSG00000087678	0
ENSMUSG00000087679	1159
ENSMUSG00000087681	0
ENSMUSG00000087682	0
ENSMUSG00000087683	0
ENSMUSG00000087684	5
ENSMUSG00000087685	3
ENSMUSG00000087687	210
ENSMUSG00000087688	0
ENSMUSG00000087689	0
ENSMUSG00000087690	0
ENSMUSG00000087691	0
ENSMUSG00000087692	1
ENSMUSG00000087693	0
ENSMUSG00000087694	0
ENSMUSG00000087695	2
ENSMUSG00000087698	0
ENSMUSG00000087700	5
ENSMUSG00000087701	18
ENSMUSG00000087702	0
ENSMUSG00000087703	0
ENSMUSG00000087704	0
ENSMUSG00000087705	0
ENSMUSG00000087707	1
ENSMUSG00000087708	0
ENSMUSG00000087709	0
ENSMUSG00000087710	7
ENSMUSG00000087712	0
ENSMUSG00000087714	0
ENSMUSG00000087715	0
ENSMUSG00000087716	0
ENSMUSG00000087717	0
ENSMUSG00000087718	0
ENSMUSG00000087719	0
ENSMUSG00000087720	0
ENSMUSG00000087721	0
ENSMUSG00000087722	1
ENSMUSG00000087723	0
ENSMUSG00000087724	0
ENSMUSG00000087726	0
ENSMUSG00000087728	0
ENSMUSG00000087730	0
ENSMUSG00000087731	0
ENSMUSG00000087732	0
ENSMUSG00000087734	15
ENSMUSG00000087735	0
ENSMUSG00000087736	0
ENSMUSG00000087737	0
ENSMUSG00000087739	63
ENSMUSG00000087741	0
ENSMUSG00000087742	0
ENSMUSG00000087743	6
ENSMUSG00000087744	119
ENSMUSG00000087746	1
ENSMUSG00000087747	3
ENSMUSG00000087748	9
ENSMUSG00000087750	0
ENSMUSG00000087752	1
ENSMUSG00000087754	0
ENSMUSG00000087756	0
ENSMUSG00000087758	0
ENSMUSG00000087759	0
ENSMUSG00000087760	0
ENSMUSG00000087761	0
ENSMUSG00000087764	0
ENSMUSG00000087765	0
ENSMUSG00000087766	0
ENSMUSG00000087767	0
ENSMUSG00000087768	0
ENSMUSG00000087769	0
ENSMUSG00000087771	0
ENSMUSG00000087772	0
ENSMUSG00000087774	0
ENSMUSG00000087775	1
ENSMUSG00000087776	1
ENSMUSG00000087777	0
ENSMUSG00000087779	8
ENSMUSG00000087780	0
ENSMUSG00000087781	0
ENSMUSG00000087782	12
ENSMUSG00000087783	0
ENSMUSG00000087784	0
ENSMUSG00000087785	18
ENSMUSG00000087786	0
ENSMUSG00000087787	0
ENSMUSG00000087789	0
ENSMUSG00000087790	6
ENSMUSG00000087791	0
ENSMUSG00000087792	0
ENSMUSG00000087793	43
ENSMUSG00000087794	39
ENSMUSG00000087795	1
ENSMUSG00000087796	0
ENSMUSG00000087797	0
ENSMUSG00000087798	0
ENSMUSG00000087799	0
ENSMUSG00000087800	0
ENSMUSG00000087801	0
ENSMUSG00000087802	5
ENSMUSG00000087804	0
ENSMUSG00000087805	0
ENSMUSG00000087806	0
ENSMUSG00000087807	19
ENSMUSG00000087808	6
ENSMUSG00000087810	0
ENSMUSG00000087811	0
ENSMUSG00000087812	0
ENSMUSG00000087813	0
ENSMUSG00000087815	0
ENSMUSG00000087816	27
ENSMUSG00000087817	0
ENSMUSG00000087819	48
ENSMUSG00000087820	0
ENSMUSG00000087823	0
ENSMUSG00000087825	0
ENSMUSG00000087826	0
ENSMUSG00000087828	4
ENSMUSG00000087829	0
ENSMUSG00000087830	0
ENSMUSG00000087831	0
ENSMUSG00000087832	0
ENSMUSG00000087833	0
ENSMUSG00000087834	6
ENSMUSG00000087835	0
ENSMUSG00000087836	0
ENSMUSG00000087838	0
ENSMUSG00000087839	0
ENSMUSG00000087841	0
ENSMUSG00000087842	0
ENSMUSG00000087843	0
ENSMUSG00000087844	43
ENSMUSG00000087845	0
ENSMUSG00000087846	0
ENSMUSG00000087847	0
ENSMUSG00000087848	0
ENSMUSG00000087849	1
ENSMUSG00000087850	0
ENSMUSG00000087852	0
ENSMUSG00000087853	0
ENSMUSG00000087854	0
ENSMUSG00000087855	0
ENSMUSG00000087857	0
ENSMUSG00000087858	0
ENSMUSG00000087859	0
ENSMUSG00000087860	0
ENSMUSG00000087861	0
ENSMUSG00000087862	0
ENSMUSG00000087863	0
ENSMUSG00000087867	0
ENSMUSG00000087869	0
ENSMUSG00000087870	0
ENSMUSG00000087871	0
ENSMUSG00000087872	0
ENSMUSG00000087873	0
ENSMUSG00000087875	0
ENSMUSG00000087876	0
ENSMUSG00000087877	0
ENSMUSG00000087878	0
ENSMUSG00000087879	0
ENSMUSG00000087880	0
ENSMUSG00000087881	813
ENSMUSG00000087882	0
ENSMUSG00000087883	0
ENSMUSG00000087884	2
ENSMUSG00000087885	0
ENSMUSG00000087886	0
ENSMUSG00000087887	0
ENSMUSG00000087888	0
ENSMUSG00000087890	0
ENSMUSG00000087891	0
ENSMUSG00000087892	0
ENSMUSG00000087893	0
ENSMUSG00000087894	0
ENSMUSG00000087895	0
ENSMUSG00000087896	16
ENSMUSG00000087897	0
ENSMUSG00000087898	0
ENSMUSG00000087899	6
ENSMUSG00000087901	0
ENSMUSG00000087902	1
ENSMUSG00000087903	0
ENSMUSG00000087904	264
ENSMUSG00000087905	0
ENSMUSG00000087908	0
ENSMUSG00000087909	0
ENSMUSG00000087910	0
ENSMUSG00000087911	0
ENSMUSG00000087912	11
ENSMUSG00000087913	0
ENSMUSG00000087914	0
ENSMUSG00000087915	0
ENSMUSG00000087916	0
ENSMUSG00000087917	0
ENSMUSG00000087919	0
ENSMUSG00000087920	0
ENSMUSG00000087921	2
ENSMUSG00000087922	0
ENSMUSG00000087923	0
ENSMUSG00000087924	0
ENSMUSG00000087925	0
ENSMUSG00000087926	13
ENSMUSG00000087929	0
ENSMUSG00000087930	0
ENSMUSG00000087932	0
ENSMUSG00000087933	0
ENSMUSG00000087935	252
ENSMUSG00000087936	0
ENSMUSG00000087937	0
ENSMUSG00000087938	8
ENSMUSG00000087939	0
ENSMUSG00000087940	0
ENSMUSG00000087941	0
ENSMUSG00000087942	0
ENSMUSG00000087943	274
ENSMUSG00000087945	0
ENSMUSG00000087946	0
ENSMUSG00000087947	0
ENSMUSG00000087949	7
ENSMUSG00000087950	248
ENSMUSG00000087951	0
ENSMUSG00000087954	0
ENSMUSG00000087956	0
ENSMUSG00000087957	0
ENSMUSG00000087958	0
ENSMUSG00000087959	0
ENSMUSG00000087960	1
ENSMUSG00000087961	0
ENSMUSG00000087963	22
ENSMUSG00000087964	0
ENSMUSG00000087965	0
ENSMUSG00000087966	0
ENSMUSG00000087967	0
ENSMUSG00000087968	1312
ENSMUSG00000087969	0
ENSMUSG00000087970	0
ENSMUSG00000087973	0
ENSMUSG00000087975	0
ENSMUSG00000087979	6
ENSMUSG00000087980	0
ENSMUSG00000087981	0
ENSMUSG00000087982	0
ENSMUSG00000087983	0
ENSMUSG00000087984	1
ENSMUSG00000087985	0
ENSMUSG00000087987	0
ENSMUSG00000087989	0
ENSMUSG00000087990	0
ENSMUSG00000087991	0
ENSMUSG00000087992	0
ENSMUSG00000087993	269
ENSMUSG00000087994	0
ENSMUSG00000087995	0
ENSMUSG00000087997	0
ENSMUSG00000087999	0
ENSMUSG00000088000	0
ENSMUSG00000088001	0
ENSMUSG00000088002	1
ENSMUSG00000088004	0
ENSMUSG00000088005	0
ENSMUSG00000088007	0
ENSMUSG00000088008	28
ENSMUSG00000088009	0
ENSMUSG00000088010	0
ENSMUSG00000088012	0
ENSMUSG00000088013	0
ENSMUSG00000088014	1
ENSMUSG00000088015	5
ENSMUSG00000088016	2
ENSMUSG00000088017	0
ENSMUSG00000088018	0
ENSMUSG00000088019	0
ENSMUSG00000088020	0
ENSMUSG00000088021	0
ENSMUSG00000088022	2
ENSMUSG00000088023	0
ENSMUSG00000088025	0
ENSMUSG00000088026	0
ENSMUSG00000088027	0
ENSMUSG00000088028	0
ENSMUSG00000088029	0
ENSMUSG00000088030	27
ENSMUSG00000088031	0
ENSMUSG00000088036	0
ENSMUSG00000088037	4
ENSMUSG00000088038	0
ENSMUSG00000088039	0
ENSMUSG00000088040	0
ENSMUSG00000088041	0
ENSMUSG00000088043	0
ENSMUSG00000088044	0
ENSMUSG00000088045	0
ENSMUSG00000088046	0
ENSMUSG00000088047	0
ENSMUSG00000088048	0
ENSMUSG00000088049	0
ENSMUSG00000088050	0
ENSMUSG00000088051	0
ENSMUSG00000088052	0
ENSMUSG00000088054	16
ENSMUSG00000088055	0
ENSMUSG00000088056	0
ENSMUSG00000088057	0
ENSMUSG00000088058	1
ENSMUSG00000088059	13
ENSMUSG00000088060	0
ENSMUSG00000088062	0
ENSMUSG00000088063	0
ENSMUSG00000088064	0
ENSMUSG00000088065	0
ENSMUSG00000088066	18
ENSMUSG00000088067	0
ENSMUSG00000088068	0
ENSMUSG00000088069	0
ENSMUSG00000088070	0
ENSMUSG00000088071	1
ENSMUSG00000088073	0
ENSMUSG00000088075	9
ENSMUSG00000088076	0
ENSMUSG00000088077	0
ENSMUSG00000088078	0
ENSMUSG00000088081	0
ENSMUSG00000088083	0
ENSMUSG00000088084	0
ENSMUSG00000088085	0
ENSMUSG00000088086	17
ENSMUSG00000088088	27184
ENSMUSG00000088090	2
ENSMUSG00000088091	0
ENSMUSG00000088093	0
ENSMUSG00000088094	0
ENSMUSG00000088095	0
ENSMUSG00000088096	0
ENSMUSG00000088097	0
ENSMUSG00000088098	0
ENSMUSG00000088099	0
ENSMUSG00000088100	0
ENSMUSG00000088101	0
ENSMUSG00000088102	0
ENSMUSG00000088103	0
ENSMUSG00000088104	0
ENSMUSG00000088105	0
ENSMUSG00000088106	0
ENSMUSG00000088107	0
ENSMUSG00000088108	3
ENSMUSG00000088111	0
ENSMUSG00000088112	35
ENSMUSG00000088113	31
ENSMUSG00000088114	1
ENSMUSG00000088115	1
ENSMUSG00000088116	0
ENSMUSG00000088118	1
ENSMUSG00000088119	27
ENSMUSG00000088121	0
ENSMUSG00000088122	0
ENSMUSG00000088123	0
ENSMUSG00000088124	0
ENSMUSG00000088125	0
ENSMUSG00000088126	0
ENSMUSG00000088127	2
ENSMUSG00000088128	6
ENSMUSG00000088129	0
ENSMUSG00000088130	2
ENSMUSG00000088131	0
ENSMUSG00000088132	0
ENSMUSG00000088133	0
ENSMUSG00000088134	0
ENSMUSG00000088135	0
ENSMUSG00000088136	0
ENSMUSG00000088137	0
ENSMUSG00000088138	0
ENSMUSG00000088139	0
ENSMUSG00000088141	1
ENSMUSG00000088143	0
ENSMUSG00000088144	0
ENSMUSG00000088145	0
ENSMUSG00000088146	0
ENSMUSG00000088147	0
ENSMUSG00000088148	0
ENSMUSG00000088149	0
ENSMUSG00000088150	0
ENSMUSG00000088151	7
ENSMUSG00000088152	0
ENSMUSG00000088153	0
ENSMUSG00000088154	0
ENSMUSG00000088155	0
ENSMUSG00000088156	0
ENSMUSG00000088157	0
ENSMUSG00000088158	13
ENSMUSG00000088159	0
ENSMUSG00000088160	0
ENSMUSG00000088161	0
ENSMUSG00000088162	0
ENSMUSG00000088164	0
ENSMUSG00000088165	0
ENSMUSG00000088166	0
ENSMUSG00000088167	0
ENSMUSG00000088168	38
ENSMUSG00000088169	9
ENSMUSG00000088170	0
ENSMUSG00000088171	21
ENSMUSG00000088172	0
ENSMUSG00000088173	0
ENSMUSG00000088175	0
ENSMUSG00000088176	0
ENSMUSG00000088177	0
ENSMUSG00000088179	0
ENSMUSG00000088180	0
ENSMUSG00000088181	0
ENSMUSG00000088182	0
ENSMUSG00000088183	0
ENSMUSG00000088184	0
ENSMUSG00000088185	893
ENSMUSG00000088187	0
ENSMUSG00000088188	0
ENSMUSG00000088189	0
ENSMUSG00000088191	0
ENSMUSG00000088192	0
ENSMUSG00000088193	0
ENSMUSG00000088194	0
ENSMUSG00000088195	0
ENSMUSG00000088196	0
ENSMUSG00000088197	0
ENSMUSG00000088198	0
ENSMUSG00000088200	3
ENSMUSG00000088201	1
ENSMUSG00000088203	0
ENSMUSG00000088204	0
ENSMUSG00000088205	0
ENSMUSG00000088207	0
ENSMUSG00000088208	46
ENSMUSG00000088209	0
ENSMUSG00000088210	0
ENSMUSG00000088211	0
ENSMUSG00000088212	0
ENSMUSG00000088213	0
ENSMUSG00000088214	0
ENSMUSG00000088216	0
ENSMUSG00000088217	9
ENSMUSG00000088218	0
ENSMUSG00000088219	144
ENSMUSG00000088220	0
ENSMUSG00000088221	0
ENSMUSG00000088222	0
ENSMUSG00000088223	0
ENSMUSG00000088224	19
ENSMUSG00000088225	0
ENSMUSG00000088226	11
ENSMUSG00000088227	0
ENSMUSG00000088228	0
ENSMUSG00000088229	0
ENSMUSG00000088230	0
ENSMUSG00000088231	0
ENSMUSG00000088232	0
ENSMUSG00000088233	0
ENSMUSG00000088234	0
ENSMUSG00000088236	0
ENSMUSG00000088237	0
ENSMUSG00000088239	0
ENSMUSG00000088240	0
ENSMUSG00000088241	0
ENSMUSG00000088242	5
ENSMUSG00000088243	0
ENSMUSG00000088244	0
ENSMUSG00000088245	0
ENSMUSG00000088246	508
ENSMUSG00000088247	0
ENSMUSG00000088248	0
ENSMUSG00000088249	7
ENSMUSG00000088250	0
ENSMUSG00000088252	15
ENSMUSG00000088253	0
ENSMUSG00000088254	5
ENSMUSG00000088255	0
ENSMUSG00000088256	7
ENSMUSG00000088257	0
ENSMUSG00000088258	0
ENSMUSG00000088259	0
ENSMUSG00000088260	0
ENSMUSG00000088261	0
ENSMUSG00000088262	10
ENSMUSG00000088263	1
ENSMUSG00000088264	0
ENSMUSG00000088265	0
ENSMUSG00000088266	0
ENSMUSG00000088268	0
ENSMUSG00000088269	0
ENSMUSG00000088270	0
ENSMUSG00000088273	0
ENSMUSG00000088275	0
ENSMUSG00000088276	0
ENSMUSG00000088278	11
ENSMUSG00000088279	0
ENSMUSG00000088280	0
ENSMUSG00000088281	0
ENSMUSG00000088282	0
ENSMUSG00000088283	0
ENSMUSG00000088284	0
ENSMUSG00000088285	0
ENSMUSG00000088286	0
ENSMUSG00000088288	0
ENSMUSG00000088290	4
ENSMUSG00000088291	0
ENSMUSG00000088293	12
ENSMUSG00000088294	0
ENSMUSG00000088295	0
ENSMUSG00000088296	0
ENSMUSG00000088297	0
ENSMUSG00000088298	0
ENSMUSG00000088299	1
ENSMUSG00000088301	0
ENSMUSG00000088302	1
ENSMUSG00000088303	1
ENSMUSG00000088304	0
ENSMUSG00000088306	0
ENSMUSG00000088307	0
ENSMUSG00000088308	23
ENSMUSG00000088309	0
ENSMUSG00000088310	0
ENSMUSG00000088311	0
ENSMUSG00000088312	0
ENSMUSG00000088313	0
ENSMUSG00000088314	19
ENSMUSG00000088317	0
ENSMUSG00000088318	0
ENSMUSG00000088320	0
ENSMUSG00000088322	0
ENSMUSG00000088323	4
ENSMUSG00000088324	0
ENSMUSG00000088325	0
ENSMUSG00000088326	2
ENSMUSG00000088327	0
ENSMUSG00000088328	0
ENSMUSG00000088329	0
ENSMUSG00000088331	0
ENSMUSG00000088332	9
ENSMUSG00000088333	0
ENSMUSG00000088334	0
ENSMUSG00000088335	2
ENSMUSG00000088336	2
ENSMUSG00000088337	0
ENSMUSG00000088338	0
ENSMUSG00000088339	0
ENSMUSG00000088340	0
ENSMUSG00000088342	1
ENSMUSG00000088343	0
ENSMUSG00000088344	0
ENSMUSG00000088346	0
ENSMUSG00000088348	0
ENSMUSG00000088349	5
ENSMUSG00000088350	0
ENSMUSG00000088351	244
ENSMUSG00000088352	0
ENSMUSG00000088353	0
ENSMUSG00000088354	0
ENSMUSG00000088356	0
ENSMUSG00000088357	0
ENSMUSG00000088358	0
ENSMUSG00000088359	0
ENSMUSG00000088360	0
ENSMUSG00000088361	0
ENSMUSG00000088362	0
ENSMUSG00000088363	2
ENSMUSG00000088364	0
ENSMUSG00000088365	0
ENSMUSG00000088366	0
ENSMUSG00000088367	0
ENSMUSG00000088368	0
ENSMUSG00000088369	0
ENSMUSG00000088370	0
ENSMUSG00000088371	4
ENSMUSG00000088372	2
ENSMUSG00000088373	0
ENSMUSG00000088374	0
ENSMUSG00000088375	0
ENSMUSG00000088376	0
ENSMUSG00000088377	0
ENSMUSG00000088378	26
ENSMUSG00000088379	0
ENSMUSG00000088380	0
ENSMUSG00000088382	0
ENSMUSG00000088383	0
ENSMUSG00000088384	0
ENSMUSG00000088385	0
ENSMUSG00000088386	0
ENSMUSG00000088387	0
ENSMUSG00000088389	0
ENSMUSG00000088390	0
ENSMUSG00000088391	0
ENSMUSG00000088392	0
ENSMUSG00000088393	0
ENSMUSG00000088394	0
ENSMUSG00000088395	0
ENSMUSG00000088397	0
ENSMUSG00000088398	0
ENSMUSG00000088400	0
ENSMUSG00000088402	0
ENSMUSG00000088403	0
ENSMUSG00000088404	25
ENSMUSG00000088405	0
ENSMUSG00000088406	0
ENSMUSG00000088407	0
ENSMUSG00000088408	0
ENSMUSG00000088409	0
ENSMUSG00000088410	0
ENSMUSG00000088412	12
ENSMUSG00000088414	3
ENSMUSG00000088415	0
ENSMUSG00000088416	0
ENSMUSG00000088417	1
ENSMUSG00000088418	0
ENSMUSG00000088419	0
ENSMUSG00000088420	0
ENSMUSG00000088421	0
ENSMUSG00000088422	0
ENSMUSG00000088423	0
ENSMUSG00000088425	0
ENSMUSG00000088426	0
ENSMUSG00000088428	0
ENSMUSG00000088429	0
ENSMUSG00000088430	0
ENSMUSG00000088432	0
ENSMUSG00000088433	0
ENSMUSG00000088435	0
ENSMUSG00000088436	0
ENSMUSG00000088437	8
ENSMUSG00000088438	0
ENSMUSG00000088439	0
ENSMUSG00000088440	0
ENSMUSG00000088441	0
ENSMUSG00000088442	24
ENSMUSG00000088443	0
ENSMUSG00000088444	0
ENSMUSG00000088445	0
ENSMUSG00000088446	0
ENSMUSG00000088447	0
ENSMUSG00000088448	0
ENSMUSG00000088449	0
ENSMUSG00000088450	0
ENSMUSG00000088451	3
ENSMUSG00000088452	22
ENSMUSG00000088453	3
ENSMUSG00000088454	0
ENSMUSG00000088456	495
ENSMUSG00000088458	0
ENSMUSG00000088459	0
ENSMUSG00000088460	0
ENSMUSG00000088461	0
ENSMUSG00000088463	0
ENSMUSG00000088464	0
ENSMUSG00000088465	0
ENSMUSG00000088467	0
ENSMUSG00000088468	0
ENSMUSG00000088469	0
ENSMUSG00000088470	0
ENSMUSG00000088471	0
ENSMUSG00000088472	0
ENSMUSG00000088473	0
ENSMUSG00000088474	0
ENSMUSG00000088475	12
ENSMUSG00000088476	0
ENSMUSG00000088477	0
ENSMUSG00000088478	0
ENSMUSG00000088479	2
ENSMUSG00000088480	0
ENSMUSG00000088481	0
ENSMUSG00000088482	0
ENSMUSG00000088483	0
ENSMUSG00000088484	0
ENSMUSG00000088485	0
ENSMUSG00000088487	0
ENSMUSG00000088490	14
ENSMUSG00000088491	0
ENSMUSG00000088493	0
ENSMUSG00000088494	0
ENSMUSG00000088495	0
